FILE,DATA\2016\03\Logger_sn_1724-43_data_20160301_091916.csv
VERSION,3.0
LOGGER TYPE,AQUAlogger 530WTD 60bar max600m
LOGGER,1724-43,1724-43_Flicka     
REGIME TITLE, Mode, Interval, Samples Per Burst, Sample Rate, Samples Per Average
REGIME, Continous Mode,90 seconds,1, 0.011111, 1, 
Depth Trigger
 - Start log session : Enable
 - Start at a depth : 3.00 m - 26495 raw
 - Stop log session : Enable
 - Stop at a depth : 0.99 m - 26396 raw
 - Stop event : Stop Session
 - Wireless activation : Enable once stopped
[LOGGER CHANNEL 0],Ext temperature
COEFFS, 81.082108, -0.0037560537, 8.0017877e-08, -1.058457e-12, 4.5024086e-18
AVERAGED, No
GAIN MODE, n/a
[LOGGER CHANNEL 1],Battery voltage
COEFFS, 0, 7.6295401e-05, 0, 0, 0
AVERAGED, No
GAIN MODE, n/a
[LOGGER CHANNEL 2],Pressure       
COEFFS, -51.978146, 0.0019993875, 4.5188606e-10, 0, 0
AVERAGED, No
GAIN MODE, n/a
[LOGGER CHANNEL 4],Depth          
COEFFS, 51.507366, 1.01325, 1, 0, 0
AVERAGED, No
GAIN MODE, n/a
START TIME, 2/4/2016 5:46:36 PM
STOP TIME, 3/1/2016 9:18:56 AM
HEADING, Timecode,Ext temperature,,Battery voltage,,Pressure       ,,Depth          ,,
UNITS, Timecode,Raw, °C     ,Raw, V      ,Raw, bar    ,Raw, m      ,
BURSTSTART,2/17/2016 11:12:06 AM,31816,13.103028,47926,3.656533,27430,3.205055,0,23.934696,
DATA,2/17/2016 11:13:36 AM,31282,13.798379,47930,3.656839,29919,8.246034,0,76.804269,
DATA,2/17/2016 11:15:06 AM,31191,13.917267,47932,3.656991,31506,11.463112,0,110.523494,
DATA,2/17/2016 11:16:36 AM,31159,13.959103,47936,3.657296,31888,12.237821,0,118.642372,
DATA,2/17/2016 11:18:06 AM,31183,13.927725,47936,3.657296,31059,10.556748,0,101.024388,
DATA,2/17/2016 11:19:36 AM,31191,13.917267,47940,3.657602,31314,11.073779,0,106.443177,
DATA,2/17/2016 11:21:06 AM,31119,14.011418,47942,3.657754,32116,12.700276,0,123.488676,
DATA,2/17/2016 11:22:36 AM,31115,14.016651,47940,3.657602,33005,14.503892,0,142.388507,
DATA,2/17/2016 11:24:06 AM,31100,14.036276,47944,3.657907,33171,14.840755,0,145.918233,
DATA,2/17/2016 11:25:36 AM,31097,14.040202,47944,3.657907,32114,12.696219,0,123.446163,
DATA,2/17/2016 11:27:06 AM,31178,13.934261,47945,3.657983,30422,9.265441,0,87.489887,
DATA,2/17/2016 11:28:36 AM,31190,13.918574,47944,3.657907,28363,5.094007,0,43.755845,
DATA,2/17/2016 11:30:06 AM,33988,10.307414,47946,3.658059,26334,0.987099,0,-0.628288,
BURSTSTART,2/17/2016 11:43:36 AM,31694,13.261556,47800,3.646920,26780,1.889531,0,10.084550,
DATA,2/17/2016 11:45:06 AM,31263,13.823192,47804,3.647225,29507,7.411222,0,68.052860,
DATA,2/17/2016 11:46:36 AM,31172,13.942105,47818,3.648293,31619,11.692266,0,112.925047,
DATA,2/17/2016 11:48:06 AM,31159,13.959103,47824,3.648751,32272,13.016720,0,126.804777,
DATA,2/17/2016 11:49:36 AM,31153,13.966949,47832,3.649362,32373,13.221608,0,128.951831,
DATA,2/17/2016 11:51:06 AM,31159,13.959103,47841,3.650048,31909,12.280414,0,119.088727,
DATA,2/17/2016 11:52:36 AM,31212,13.889821,47848,3.650582,30563,9.551240,0,90.485528,
DATA,2/17/2016 11:54:06 AM,31208,13.895048,47856,3.651193,28832,6.043841,0,53.716515,
DATA,2/17/2016 11:55:36 AM,31576,13.415071,47862,3.651650,26337,0.993169,0,-0.461812,
BURSTSTART,2/17/2016 12:15:06 PM,31514,13.495806,47808,3.647531,27597,3.543106,0,27.484133,
DATA,2/17/2016 12:16:36 PM,31368,13.686131,47816,3.648141,30165,8.744562,0,82.030054,
DATA,2/17/2016 12:18:06 PM,31218,13.881980,47824,3.648751,32211,12.892979,0,125.508076,
DATA,2/17/2016 12:19:36 PM,31209,13.893741,47828,3.649056,33199,14.897577,0,146.513628,
DATA,2/17/2016 12:21:06 PM,31196,13.910732,47840,3.649972,33322,15.147200,0,149.129180,
DATA,2/17/2016 12:22:36 PM,31188,13.921189,47844,3.650277,33335,15.173583,0,149.405627,
DATA,2/17/2016 12:24:06 PM,31179,13.932954,47848,3.650582,33597,15.705347,0,154.977355,
DATA,2/17/2016 12:25:36 PM,31174,13.939490,47860,3.651498,33631,15.774359,0,155.700440,
DATA,2/17/2016 12:27:06 PM,31172,13.942105,47862,3.651650,33700,15.914416,0,157.167903,
DATA,2/17/2016 12:28:36 PM,31165,13.951257,47864,3.651803,33784,16.084926,0,158.954426,
DATA,2/17/2016 12:30:06 PM,31163,13.953872,47876,3.652719,33405,15.315651,0,150.894208,
DATA,2/17/2016 12:31:36 PM,31152,13.968256,47878,3.652871,33262,15.025431,0,147.853288,
DATA,2/17/2016 12:33:06 PM,31142,13.981334,47884,3.653329,33441,15.388717,0,151.659778,
DATA,2/17/2016 12:34:36 PM,31142,13.981334,47884,3.653329,33721,15.957043,0,157.614529,
DATA,2/17/2016 12:36:06 PM,31130,13.997029,47892,3.653939,34000,16.523410,0,163.548579,
DATA,2/17/2016 12:37:36 PM,31131,13.995721,47892,3.653939,33881,16.281833,0,161.017499,
DATA,2/17/2016 12:39:06 PM,31133,13.993105,47897,3.654321,32134,12.736788,0,123.871294,
DATA,2/17/2016 12:40:36 PM,31161,13.956488,47904,3.654855,30417,9.255307,0,87.383660,
DATA,2/17/2016 12:42:06 PM,31209,13.893741,47904,3.654855,28063,4.486541,0,37.384045,
DATA,2/17/2016 12:43:36 PM,33517,10.910035,47908,3.655160,26337,0.993169,0,-0.461812,
BURSTSTART,2/17/2016 1:18:06 PM,31565,13.429391,47868,3.652108,27600,3.549179,0,27.547884,
DATA,2/17/2016 1:19:36 PM,31325,13.742242,47872,3.652413,30196,8.807389,0,82.688612,
DATA,2/17/2016 1:21:06 PM,31163,13.953872,47880,3.653024,32265,13.002520,0,126.655974,
DATA,2/17/2016 1:22:36 PM,31119,14.011418,47880,3.653024,33281,15.063991,0,148.257318,
DATA,2/17/2016 1:24:06 PM,31093,14.045436,47881,3.653100,34038,16.600555,0,164.356844,
DATA,2/17/2016 1:25:36 PM,31085,14.055905,47888,3.653634,34574,17.688846,0,175.758766,
DATA,2/17/2016 1:27:06 PM,31082,14.059831,47892,3.653939,34822,18.192471,0,181.034993,
DATA,2/17/2016 1:28:36 PM,31046,14.106955,47896,3.654245,34831,18.210749,0,181.226477,
DATA,2/17/2016 1:30:06 PM,31044,14.109573,47898,3.654397,34780,18.107176,0,180.141407,
DATA,2/17/2016 1:31:36 PM,31080,14.062448,47904,3.654855,34558,17.656356,0,175.418380,
DATA,2/17/2016 1:33:06 PM,31141,13.982642,47904,3.654855,34542,17.623866,0,175.077995,
DATA,2/17/2016 1:34:36 PM,31119,14.011418,47905,3.654931,34419,17.374108,0,172.461353,
DATA,2/17/2016 1:36:06 PM,31117,14.014034,47909,3.655236,34320,17.173094,0,170.355355,
DATA,2/17/2016 1:37:36 PM,31102,14.033659,47912,3.655465,34263,17.057362,0,169.142843,
DATA,2/17/2016 1:39:06 PM,31096,14.041510,47910,3.655313,34261,17.053301,0,169.100300,
DATA,2/17/2016 1:40:36 PM,31082,14.059831,47916,3.655770,34351,17.236037,0,171.014801,
DATA,2/17/2016 1:42:06 PM,31073,14.071610,47912,3.655465,34394,17.323346,0,171.929528,
DATA,2/17/2016 1:43:36 PM,31056,14.093863,47916,3.655770,34583,17.707121,0,175.950234,
DATA,2/17/2016 1:45:06 PM,31077,14.066375,47914,3.655618,34547,17.634019,0,175.184365,
DATA,2/17/2016 1:46:36 PM,31086,14.054596,47920,3.656076,34446,17.428932,0,173.035728,
DATA,2/17/2016 1:48:06 PM,31079,14.063757,47924,3.656381,34352,17.238067,0,171.036074,
DATA,2/17/2016 1:49:36 PM,31078,14.065066,47920,3.656076,34410,17.355834,0,172.269896,
DATA,2/17/2016 1:51:06 PM,31077,14.066375,47920,3.656076,34438,17.412688,0,172.865542,
DATA,2/17/2016 1:52:36 PM,31221,13.878060,47926,3.656533,34675,17.893944,0,177.907498,
DATA,2/17/2016 1:54:06 PM,31439,13.593539,47920,3.656076,35415,19.396929,0,193.652963,
DATA,2/17/2016 1:55:36 PM,31496,13.519255,47926,3.656533,35482,19.533034,0,195.078764,
DATA,2/17/2016 1:57:06 PM,31612,13.368217,47928,3.656686,35407,19.380678,0,193.482720,
DATA,2/17/2016 1:58:36 PM,31625,13.351301,47926,3.656533,35310,19.183637,0,191.418564,
DATA,2/17/2016 2:00:06 PM,31273,13.810131,47928,3.656686,35324,19.212076,0,191.716479,
DATA,2/17/2016 2:01:36 PM,31150,13.970872,47926,3.656533,35169,18.897233,0,188.418213,
DATA,2/17/2016 2:03:06 PM,31154,13.965641,47928,3.656686,35142,18.842392,0,187.843694,
DATA,2/17/2016 2:04:36 PM,31166,13.949950,47932,3.656991,35183,18.925670,0,188.716114,
DATA,2/17/2016 2:06:06 PM,31163,13.953872,47932,3.656991,35084,18.724587,0,186.609561,
DATA,2/17/2016 2:07:36 PM,31165,13.951257,47932,3.656991,35088,18.732711,0,186.694673,
DATA,2/17/2016 2:09:06 PM,31155,13.964333,47936,3.657296,35070,18.696152,0,186.311671,
DATA,2/17/2016 2:10:36 PM,31125,14.003569,47932,3.656991,35173,18.905358,0,188.503327,
DATA,2/17/2016 2:12:06 PM,31058,14.091244,47929,3.656762,35216,18.992699,0,189.418314,
DATA,2/17/2016 2:13:36 PM,31071,14.074228,47932,3.656991,34998,18.549916,0,184.779686,
DATA,2/17/2016 2:15:06 PM,30994,14.175056,47932,3.656991,34892,18.334633,0,182.524332,
DATA,2/17/2016 2:16:36 PM,31009,14.155407,47936,3.657296,34888,18.326509,0,182.439226,
DATA,2/17/2016 2:18:06 PM,31056,14.093863,47936,3.657296,34948,18.448366,0,183.715829,
DATA,2/17/2016 2:19:36 PM,31134,13.991797,47937,3.657373,34931,18.413840,0,183.354122,
DATA,2/17/2016 2:21:06 PM,31103,14.032351,47936,3.657296,34972,18.497110,0,184.226478,
DATA,2/17/2016 2:22:36 PM,31258,13.829722,47936,3.657296,34798,18.143730,0,180.524371,
DATA,2/17/2016 2:24:06 PM,31198,13.908118,47936,3.657296,34615,17.772102,0,176.631014,
DATA,2/17/2016 2:25:36 PM,31151,13.969564,47936,3.657296,34606,17.753826,0,176.439544,
DATA,2/17/2016 2:27:06 PM,31137,13.987873,47938,3.657449,34663,17.869576,0,177.652199,
DATA,2/17/2016 2:28:36 PM,31031,14.126595,47936,3.657296,34795,18.137638,0,180.460543,
DATA,2/17/2016 2:30:06 PM,31004,14.161957,47936,3.657296,34814,18.176224,0,180.864785,
DATA,2/17/2016 2:31:36 PM,31009,14.155407,47936,3.657296,34884,18.318386,0,182.354120,
DATA,2/17/2016 2:33:06 PM,30998,14.169816,47944,3.657907,34925,18.401654,0,183.226462,
DATA,2/17/2016 2:34:36 PM,31002,14.164577,47940,3.657602,34940,18.432118,0,183.545614,
DATA,2/17/2016 2:36:06 PM,30986,14.185537,47936,3.657296,34901,18.352911,0,182.715821,
DATA,2/17/2016 2:37:36 PM,30997,14.171126,47940,3.657602,34902,18.354942,0,182.737098,
DATA,2/17/2016 2:39:06 PM,31075,14.068992,47940,3.657602,34954,18.460552,0,183.843491,
DATA,2/17/2016 2:40:36 PM,31081,14.061140,47940,3.657602,34971,18.495079,0,184.205201,
DATA,2/17/2016 2:42:06 PM,31052,14.099099,47940,3.657602,35007,18.568195,0,184.971182,
DATA,2/17/2016 2:43:36 PM,31018,14.143620,47937,3.657373,35068,18.692089,0,186.269115,
DATA,2/17/2016 2:45:06 PM,31020,14.141000,47940,3.657602,35142,18.842392,0,187.843694,
DATA,2/17/2016 2:46:36 PM,30991,14.178987,47942,3.657754,35135,18.828174,0,187.694746,
DATA,2/17/2016 2:48:06 PM,31008,14.156717,47940,3.657602,35139,18.836298,0,187.779859,
DATA,2/17/2016 2:49:36 PM,30988,14.182917,47944,3.657907,35143,18.844423,0,187.864973,
DATA,2/17/2016 2:51:06 PM,30999,14.168506,47944,3.657907,35080,18.716462,0,186.524450,
DATA,2/17/2016 2:52:36 PM,30998,14.169816,47944,3.657907,35036,18.627095,0,185.588229,
DATA,2/17/2016 2:54:06 PM,30942,14.243199,47944,3.657907,34582,17.705091,0,175.928960,
DATA,2/17/2016 2:55:36 PM,30967,14.210433,47940,3.657602,32738,13.962124,0,136.711590,
DATA,2/17/2016 2:57:06 PM,31041,14.113501,47944,3.657907,30674,9.776244,0,92.843887,
DATA,2/17/2016 2:58:36 PM,31808,13.113417,47944,3.657907,27620,3.589665,0,27.972883,
DATA,2/17/2016 3:00:06 PM,34672,9.434804,47944,3.657907,26334,0.987099,0,-0.628288,
BURSTSTART,2/17/2016 3:49:36 PM,32970,11.612106,47904,3.654855,26682,1.691223,0,7.979404,
DATA,2/17/2016 3:51:06 PM,31434,13.600057,47896,3.654245,29319,7.030340,0,64.059764,
DATA,2/17/2016 3:52:36 PM,31175,13.938183,47900,3.654550,31135,10.710838,0,102.639354,
DATA,2/17/2016 3:54:06 PM,31063,14.084699,47904,3.654855,31748,11.953881,0,115.666750,
DATA,2/17/2016 3:55:36 PM,31020,14.141000,47904,3.654855,32232,12.935578,0,125.954478,
DATA,2/17/2016 3:57:06 PM,31015,14.147549,47908,3.655160,32831,14.150822,0,138.688885,
DATA,2/17/2016 3:58:36 PM,31001,14.165886,47912,3.655465,33036,14.566799,0,143.047657,
DATA,2/17/2016 4:00:06 PM,30997,14.171126,47914,3.655618,33819,16.155974,0,159.698826,
DATA,2/17/2016 4:01:36 PM,31004,14.161957,47916,3.655770,33938,16.397545,0,162.229852,
DATA,2/17/2016 4:03:06 PM,31008,14.156717,47916,3.655770,33908,16.336643,0,161.591769,
DATA,2/17/2016 4:04:36 PM,31056,14.093863,47916,3.655770,34108,16.742668,0,165.845782,
DATA,2/17/2016 4:06:06 PM,31057,14.092554,47924,3.656381,34127,16.781242,0,166.249929,
DATA,2/17/2016 4:07:36 PM,31119,14.011418,47924,3.656381,34293,17.118273,0,169.781004,
DATA,2/17/2016 4:09:06 PM,31101,14.034968,47928,3.656686,34293,17.118273,0,169.781004,
DATA,2/17/2016 4:10:36 PM,31122,14.007494,47924,3.656381,34314,17.160911,0,170.227721,
DATA,2/17/2016 4:12:06 PM,31113,14.019267,47928,3.656686,34144,16.815756,0,166.611536,
DATA,2/17/2016 4:13:36 PM,31114,14.017959,47928,3.656686,33989,16.501079,0,163.314609,
DATA,2/17/2016 4:15:06 PM,31133,13.993105,47932,3.656991,33859,16.237173,0,160.549580,
DATA,2/17/2016 4:16:36 PM,31103,14.032351,47928,3.656686,33642,15.796687,0,155.934381,
DATA,2/17/2016 4:18:06 PM,31106,14.028426,47928,3.656686,33427,15.360302,0,151.362055,
DATA,2/17/2016 4:19:36 PM,31111,14.021884,47928,3.656686,33251,15.003107,0,147.619377,
DATA,2/17/2016 4:21:06 PM,31121,14.008802,47928,3.656686,33206,14.911783,0,146.662478,
DATA,2/17/2016 4:22:36 PM,31116,14.015343,47936,3.657296,33213,14.925989,0,146.811328,
DATA,2/17/2016 4:24:06 PM,31116,14.015343,47936,3.657296,33406,15.317681,0,150.915474,
DATA,2/17/2016 4:25:36 PM,31114,14.017959,47936,3.657296,33530,15.569356,0,153.552477,
DATA,2/17/2016 4:27:06 PM,31108,14.025809,47936,3.657296,33574,15.658663,0,154.488214,
DATA,2/17/2016 4:28:36 PM,31112,14.020576,47938,3.657449,33670,15.853521,0,156.529871,
DATA,2/17/2016 4:30:06 PM,31113,14.019267,47936,3.657296,33727,15.969222,0,157.742137,
DATA,2/17/2016 4:31:36 PM,31113,14.019267,47940,3.657602,33643,15.798717,0,155.955649,
DATA,2/17/2016 4:33:06 PM,31112,14.020576,47936,3.657296,33610,15.731734,0,155.253828,
DATA,2/17/2016 4:34:36 PM,31111,14.021884,47937,3.657373,33632,15.776389,0,155.721707,
DATA,2/17/2016 4:36:06 PM,31098,14.038893,47940,3.657602,33677,15.867730,0,156.678745,
DATA,2/17/2016 4:37:36 PM,31092,14.046744,47940,3.657602,33555,15.620098,0,154.084144,
DATA,2/17/2016 4:39:06 PM,31083,14.058522,47940,3.657602,33451,15.409013,0,151.872438,
DATA,2/17/2016 4:40:36 PM,31086,14.054596,47936,3.657296,33373,15.250705,0,150.213710,
DATA,2/17/2016 4:42:06 PM,31057,14.092554,47940,3.657602,33305,15.112698,0,148.767675,
DATA,2/17/2016 4:43:36 PM,31074,14.070301,47940,3.657602,33305,15.112698,0,148.767675,
DATA,2/17/2016 4:45:06 PM,31090,14.049361,47940,3.657602,33235,14.970636,0,147.279144,
DATA,2/17/2016 4:46:36 PM,31089,14.050670,47944,3.657907,33214,14.928018,0,146.832592,
DATA,2/17/2016 4:48:06 PM,31087,14.053287,47936,3.657296,33280,15.061961,0,148.236053,
DATA,2/17/2016 4:49:36 PM,31094,14.044127,47940,3.657602,33335,15.173583,0,149.405627,
DATA,2/17/2016 4:51:06 PM,31091,14.048053,47942,3.657754,33453,15.413072,0,151.914970,
DATA,2/17/2016 4:52:36 PM,31097,14.040202,47938,3.657449,33673,15.859611,0,156.593674,
DATA,2/17/2016 4:54:06 PM,31104,14.031042,47944,3.657907,33908,16.336643,0,161.591769,
DATA,2/17/2016 4:55:36 PM,31109,14.024501,47944,3.657907,33984,16.490929,0,163.208260,
DATA,2/17/2016 4:57:06 PM,31082,14.059831,47942,3.657754,34015,16.553862,0,163.867630,
DATA,2/17/2016 4:58:36 PM,31072,14.072919,47941,3.657678,34028,16.580254,0,164.144142,
DATA,2/17/2016 5:00:06 PM,31069,14.076845,47944,3.657907,34050,16.624917,0,164.612088,
DATA,2/17/2016 5:01:36 PM,31068,14.078154,47944,3.657907,33949,16.419876,0,162.463818,
DATA,2/17/2016 5:03:06 PM,31082,14.059831,47944,3.657907,33905,16.330553,0,161.527961,
DATA,2/17/2016 5:04:36 PM,31099,14.037585,47944,3.657907,33981,16.484838,0,163.144450,
DATA,2/17/2016 5:06:06 PM,31107,14.027117,47944,3.657907,33988,16.499049,0,163.293339,
DATA,2/17/2016 5:07:36 PM,31119,14.011418,47941,3.657678,33923,16.367094,0,161.910810,
DATA,2/17/2016 5:09:06 PM,31101,14.034968,47944,3.657907,33886,16.291983,0,161.123845,
DATA,2/17/2016 5:10:36 PM,31139,13.985257,47944,3.657907,33891,16.302133,0,161.230191,
DATA,2/17/2016 5:12:06 PM,31117,14.014034,47944,3.657907,33908,16.336643,0,161.591769,
DATA,2/17/2016 5:13:36 PM,31126,14.002261,47944,3.657907,33892,16.304163,0,161.251460,
DATA,2/17/2016 5:15:06 PM,31114,14.017959,47944,3.657907,33930,16.381304,0,162.059696,
DATA,2/17/2016 5:16:36 PM,31108,14.025809,47944,3.657907,33941,16.403635,0,162.293661,
DATA,2/17/2016 5:18:06 PM,31113,14.019267,47944,3.657907,33967,16.456417,0,162.846672,
DATA,2/17/2016 5:19:36 PM,31121,14.008802,47942,3.657754,33865,16.249353,0,160.677194,
DATA,2/17/2016 5:21:06 PM,31116,14.015343,47946,3.658059,33829,16.176274,0,159.911514,
DATA,2/17/2016 5:22:36 PM,31113,14.019267,47944,3.657907,33746,16.007790,0,158.146231,
DATA,2/17/2016 5:24:06 PM,31128,13.999645,47946,3.658059,33757,16.030119,0,158.380181,
DATA,2/17/2016 5:25:36 PM,31132,13.994413,47944,3.657907,33751,16.017939,0,158.252572,
DATA,2/17/2016 5:27:06 PM,31130,13.997029,47944,3.657907,33735,15.985461,0,157.912282,
DATA,2/17/2016 5:28:36 PM,31117,14.014034,47948,3.658212,33695,15.904267,0,157.061564,
DATA,2/17/2016 5:30:06 PM,31101,14.034968,47948,3.658212,33392,15.289267,0,150.617755,
DATA,2/17/2016 5:31:36 PM,31119,14.011418,47944,3.657907,31427,11.302914,0,108.844583,
DATA,2/17/2016 5:33:06 PM,31413,13.627438,47944,3.657907,29688,7.777953,0,71.897428,
DATA,2/17/2016 5:34:36 PM,31750,13.188765,47944,3.657907,27903,4.162593,0,33.985407,
DATA,2/17/2016 5:36:06 PM,34613,9.509973,47946,3.658059,26336,0.991145,0,-0.515523,
BURSTSTART,2/18/2016 7:00:06 AM,32608,12.078246,47876,3.652719,26590,1.505065,0,5.987289,
DATA,2/18/2016 7:01:36 AM,31651,13.317477,47868,3.652108,29700,7.802268,0,72.152322,
DATA,2/18/2016 7:03:06 AM,31298,13.777487,47880,3.653024,31683,11.822058,0,114.285258,
DATA,2/18/2016 7:04:36 AM,31431,13.603968,47888,3.653634,32760,14.006762,0,137.179331,
DATA,2/18/2016 7:06:06 AM,31404,13.639174,47892,3.653939,33385,15.275060,0,150.468896,
DATA,2/18/2016 7:07:36 AM,31366,13.688740,47898,3.654397,33950,16.421906,0,162.485087,
DATA,2/18/2016 7:09:06 AM,31332,13.733105,47904,3.654855,34104,16.734547,0,165.760699,
DATA,2/18/2016 7:10:36 AM,31304,13.769654,47906,3.655007,34136,16.799514,0,166.441368,
DATA,2/18/2016 7:12:06 AM,31300,13.774876,47912,3.655465,34143,16.813726,0,166.590265,
DATA,2/18/2016 7:13:36 AM,31301,13.773571,47916,3.655770,34277,17.085787,0,169.440651,
DATA,2/18/2016 7:15:06 AM,31277,13.804908,47916,3.655770,34354,17.242128,0,171.078619,
DATA,2/18/2016 7:16:36 AM,31258,13.829722,47926,3.656533,34499,17.536551,0,174.163222,
DATA,2/18/2016 7:18:06 AM,31252,13.837559,47924,3.656381,34516,17.571070,0,174.524875,
DATA,2/18/2016 7:19:36 AM,31219,13.880673,47926,3.656533,34592,17.725397,0,176.141703,
DATA,2/18/2016 7:21:06 AM,31228,13.868914,47928,3.656686,34682,17.908159,0,178.056422,
DATA,2/18/2016 7:22:36 AM,31228,13.868914,47930,3.656839,34672,17.887852,0,177.843673,
DATA,2/18/2016 7:24:06 AM,31232,13.863687,47928,3.656686,34440,17.416749,0,172.908089,
DATA,2/18/2016 7:25:36 AM,31235,13.859768,47936,3.657296,34112,16.750789,0,165.930866,
DATA,2/18/2016 7:27:06 AM,31235,13.859768,47936,3.657296,33883,16.285893,0,161.060037,
DATA,2/18/2016 7:28:36 AM,31236,13.858461,47940,3.657602,33778,16.072747,0,158.826816,
DATA,2/18/2016 7:30:06 AM,31241,13.851929,47938,3.657449,33726,15.967192,0,157.720869,
DATA,2/18/2016 7:31:36 AM,31249,13.841478,47940,3.657602,33787,16.091016,0,159.018232,
DATA,2/18/2016 7:33:06 AM,31240,13.853235,47937,3.657373,33874,16.267623,0,160.868615,
DATA,2/18/2016 7:34:36 AM,31225,13.872833,47940,3.657602,33932,16.385364,0,162.102235,
DATA,2/18/2016 7:36:06 AM,31219,13.880673,47940,3.657602,33862,16.243263,0,160.613387,
DATA,2/18/2016 7:37:36 AM,31214,13.887207,47940,3.657602,33846,16.210783,0,160.273084,
DATA,2/18/2016 7:39:06 AM,31212,13.889821,47940,3.657602,33872,16.263563,0,160.826077,
DATA,2/18/2016 7:40:36 AM,31206,13.897662,47944,3.657907,33973,16.468597,0,162.974291,
DATA,2/18/2016 7:42:06 AM,31204,13.900276,47940,3.657602,33963,16.448297,0,162.761593,
DATA,2/18/2016 7:43:36 AM,31199,13.906811,47942,3.657754,33834,16.186424,0,160.017857,
DATA,2/18/2016 7:45:06 AM,31193,13.914653,47944,3.657907,33793,16.103196,0,159.145843,
DATA,2/18/2016 7:46:36 AM,31193,13.914653,47944,3.657907,33714,15.942834,0,157.465653,
DATA,2/18/2016 7:48:06 AM,31191,13.917267,47944,3.657907,33618,15.747972,0,155.423965,
DATA,2/18/2016 7:49:36 AM,31189,13.919882,47944,3.657907,33549,15.607920,0,153.956543,
DATA,2/18/2016 7:51:06 AM,31185,13.925110,47940,3.657602,33570,15.650544,0,154.403146,
DATA,2/18/2016 7:52:36 AM,31186,13.923803,47938,3.657449,33569,15.648514,0,154.381879,
DATA,2/18/2016 7:54:06 AM,31180,13.931647,47940,3.657602,33594,15.699258,0,154.913554,
DATA,2/18/2016 7:55:36 AM,31180,13.931647,47944,3.657907,33635,15.782478,0,155.785509,
DATA,2/18/2016 7:57:06 AM,31184,13.926417,47944,3.657907,33682,15.877879,0,156.785083,
DATA,2/18/2016 7:58:36 AM,31179,13.932954,47941,3.657678,33759,16.034179,0,158.422718,
DATA,2/18/2016 8:00:06 AM,31176,13.936876,47944,3.657907,33796,16.109285,0,159.209648,
DATA,2/18/2016 8:01:36 AM,31174,13.939490,47942,3.657754,33860,16.239203,0,160.570849,
DATA,2/18/2016 8:03:06 AM,31180,13.931647,47944,3.657907,33922,16.365064,0,161.889540,
DATA,2/18/2016 8:04:36 AM,31175,13.938183,47944,3.657907,33941,16.403635,0,162.293661,
DATA,2/18/2016 8:06:06 AM,31176,13.936876,47944,3.657907,33981,16.484838,0,163.144450,
DATA,2/18/2016 8:07:36 AM,31176,13.936876,47944,3.657907,33993,16.509199,0,163.399689,
DATA,2/18/2016 8:09:06 AM,31176,13.936876,47940,3.657602,33974,16.470628,0,162.995561,
DATA,2/18/2016 8:10:36 AM,31177,13.935568,47944,3.657907,33940,16.401605,0,162.272391,
DATA,2/18/2016 8:12:06 AM,31174,13.939490,47944,3.657907,33907,16.334613,0,161.570499,
DATA,2/18/2016 8:13:36 AM,31180,13.931647,47944,3.657907,33859,16.237173,0,160.549580,
DATA,2/18/2016 8:15:06 AM,31190,13.918574,47942,3.657754,33826,16.170184,0,159.847707,
DATA,2/18/2016 8:16:36 AM,31191,13.917267,47944,3.657907,33866,16.251383,0,160.698463,
DATA,2/18/2016 8:18:06 AM,31201,13.904197,47944,3.657907,33867,16.253413,0,160.719732,
DATA,2/18/2016 8:19:36 AM,31202,13.902890,47940,3.657602,33894,16.308223,0,161.293999,
DATA,2/18/2016 8:21:06 AM,31205,13.898969,47942,3.657754,33936,16.393485,0,162.187313,
DATA,2/18/2016 8:22:36 AM,31208,13.895048,47944,3.657907,34000,16.523410,0,163.548579,
DATA,2/18/2016 8:24:06 AM,31214,13.887207,47940,3.657602,33959,16.440176,0,162.676515,
DATA,2/18/2016 8:25:36 AM,31213,13.888514,47944,3.657907,33943,16.407695,0,162.336200,
DATA,2/18/2016 8:27:06 AM,31213,13.888514,47944,3.657907,33989,16.501079,0,163.314609,
DATA,2/18/2016 8:28:36 AM,31214,13.887207,47944,3.657907,34073,16.671611,0,165.101309,
DATA,2/18/2016 8:30:06 AM,31214,13.887207,47944,3.657907,34073,16.671611,0,165.101309,
DATA,2/18/2016 8:31:36 AM,31216,13.884594,47941,3.657678,34060,16.645219,0,164.824793,
DATA,2/18/2016 8:33:06 AM,31216,13.884594,47944,3.657907,34095,16.716275,0,165.569263,
DATA,2/18/2016 8:34:36 AM,31216,13.884594,47944,3.657907,34089,16.704094,0,165.441639,
DATA,2/18/2016 8:36:06 AM,31217,13.883287,47944,3.657907,34111,16.748759,0,165.909595,
DATA,2/18/2016 8:37:36 AM,31219,13.880673,47942,3.657754,34065,16.655370,0,164.931145,
DATA,2/18/2016 8:39:06 AM,31219,13.880673,47944,3.657907,34020,16.564013,0,163.973980,
DATA,2/18/2016 8:40:36 AM,31220,13.879367,47944,3.657907,33956,16.434086,0,162.612705,
DATA,2/18/2016 8:42:06 AM,31221,13.878060,47944,3.657907,33895,16.310253,0,161.315268,
DATA,2/18/2016 8:43:36 AM,31222,13.876753,47944,3.657907,33943,16.407695,0,162.336200,
DATA,2/18/2016 8:45:06 AM,31221,13.878060,47942,3.657754,34045,16.614766,0,164.505737,
